"Publication Date","Fiscal Year","Agency Name","Unit Appropriation Name","Total Adopted Budget Amount"
"20170124","2018","MANHATTAN COMMUNITY BOARD #6","PERSONAL SERVICES","213,437"
"20170124","2018","MANHATTAN COMMUNITY BOARD #8","OTHER THAN PERSONAL SERVICES","33,141"
"20170124","2018","DEPARTMENT OF CITYWIDE ADMIN SERVICE","ASSET MANAGEMENT-PUBLIC FACILITIES-OTPS","147,369,583"
"20170124","2018","BROOKLYN COMMUNITY BOARD #4","RENT","53,035"
"20170124","2018","CITY COUNCIL","CMTEE ON ECONOMIC DEVELOPMENT","1"
"20170124","2018","DEPARTMENT OF CITY PLANNING","OTHER THAN PERSONAL SERVICES","18,000,272"
"20170124","2018","DEPARTMENT OF ENVIRONMENTAL PROTECT.","EXECUTIVE AND SUPPORT","35,208,856"
"20170124","2018","BROOKLYN COMMUNITY BOARD #13","OTHER THAN PERSONAL SERVICES","20,691"
"20170124","2018","BRONX COMMUNITY BOARD #7","OTHER THAN PERSONAL SERVICES","34,263"
"20170124","2018","MAYORALTY","NYC COMM TO THE UN-PS","1,211,453"
"20170124","2018","CITY UNIVERSITY OF NEW YORK","COMMUNITY COLLEGE PS","708,277,799"
"20170124","2018","CITY COUNCIL","CMTEE ON STATE & FED. LEG.","1"
"20170124","2018","CITY COUNCIL","CULT. AFFAIRS, LIB. & INT'L INTGRP. REL","1"
"20170124","2018","DEPARTMENT OF SANITATION","BUREAU OF MOTOR EQUIP","67,908,786"
"20170124","2018","DEPARTMENT OF CITYWIDE ADMIN SERVICE","ENERGY MANAGEMENT - OTPS","759,036,072"
"20170124","2018","HOUSING PRESERVATION AND DEVELOPMENT","OFFICE OF ADMINISTRATION","38,497,007"
"20170124","2018","DISTRICT ATTORNEY BRONX COUNTY","PERSONAL SERVICES","68,937,351"
"20170124","2018","OFFICE OF THE ACTUARY","OTHER THAN PERSONAL SERVICE","2,970,033"
"20170124","2018","DEBT SERVICE","BUDGET STABILIZATION ACCOUNT","0"
"20170124","2018","BRONX COMMUNITY BOARD #4","PERSONAL SERVICES","204,544"
"20170124","2018","BOARD OF CORRECTION","PERSONAL SERVICES","2,860,743"
"20170124","2018","BRONX COMMUNITY BOARD #10","PERSONAL SERVICES","225,541"
"20170124","2018","DEPARTMENT OF EDUCATION","ENERGY AND LEASES - OTPS","477,904,833"
"20170124","2018","MANHATTAN COMMUNITY BOARD #1","RENT AND ENERGY","6,270"
"20170124","2018","DEPARTMENT OF TRANSPORTATION","OTPS-EXEC AND ADMINISTRATION","66,489,059"
"20170124","2018","DEPARTMENT OF ENVIRONMENTAL PROTECT.","EXECUTIVE & SUPPORT-OTPS","63,871,413"
"20170124","2018","CITY COUNCIL","COMMITTEE ON YOUTH SERVICES","1"
"20170124","2018","MISCELLANEOUS","OTHER THAN PERSONAL SERVICES","4,307,293,598"
"20170124","2018","BROOKLYN COMMUNITY BOARD #4","PERSONAL SERVICES","207,504"
"20170124","2018","LAW DEPARTMENT","PERSONAL SERVICES","146,027,908"
"20170124","2018","CITY COUNCIL","COMMITTEE ON CIVIL RIGHTS","1"
"20170124","2018","DEPARTMENT OF SANITATION","CLEANING & COLLECTION-OTPS","34,869,804"
"20170124","2018","COMMISSION ON HUMAN RIGHTS","COMMUNITY DEVELOP P.S.","4,892,462"
"20170124","2018","HOUSING PRESERVATION AND DEVELOPMENT","OFFICE OF DEVELOPMENT","32,941,807"
"20170124","2018","CITY COUNCIL","CMTEE ON HOUSING & BLDGS","1"
"20170124","2018","BRONX COMMUNITY BOARD #10","RENT AND ENERGY","67,204"
"20170124","2018","DEPARTMENT OF EDUCATION","CW SE INSTR & SCHL LEADERSHIP - OTPS","22,464,246"
"20170124","2018","NEW YORK PUBLIC LIBRARY","SYSTEMWIDE SERVICES","73,168,009"
"20170124","2018","BRONX COMMUNITY BOARD #1","RENT","57,670"
"20170124","2018","QUEENS COMMUNITY BOARD #7","OTHER THAN PERSONAL SERVICES","17,061"
"20170124","2018","DEPARTMENT OF SMALL BUSINESS SERVICES","TRUST FOR GOVERNOR'S ISLAND AND NYC & CO","39,256,447"
"20170124","2018","DEPARTMENT OF CONSUMER AFFAIRS","ADMINISTRATION","8,716,061"
"20170124","2018","MAYORALTY","COMMISSION ON GENDER EQUITY-OTPS","5,000"
"20170124","2018","OFFICE OF ADMINISTRATIVE TAX APPEALS","PERSONAL SERVICES","4,708,397"
"20170124","2018","CITY UNIVERSITY OF NEW YORK","COMMUNITY COLLEGE-OTPS","295,541,419"
"20170124","2018","DEPARTMENT OF EDUCATION","SCHOOL SUPPORT ORGANIZATION OTPS","32,585,425"
"20170124","2018","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","ENVIRONMENTAL HEALTH - OTPS","42,170,771"
"20170124","2018","ADMIN FOR CHILDREN'S SERVICES","OTHER THAN PERSONAL SERVICES","74,951,475"
"20170124","2018","QUEENS COMMUNITY BOARD #4","OTHER THAN PERSONAL SERVICES","25,429"
"20170124","2018","MAYORALTY","COMMUNITY AFFAIRS UNIT-OTPS","30,000"
"20170124","2018","QUEENS COMMUNITY BOARD #13","OTHER THAN PERSONAL SERVICES","26,409"
"20170124","2018","QUEENS COMMUNITY BOARD #6","PERSONAL SERVICES","215,665"
"20170124","2018","BROOKLYN COMMUNITY BOARD #17","RENT AND ENERGY","75,805"
"20170124","2018","DEPARTMENT OF EDUCATION","SE INSTRUCTIONAL SUPPORT -  OTPS","235,141,406"
"20170124","2018","DISTRICT ATTORNEY NEW YORK COUNTY","PERSONAL SERVICES","95,237,675"
"20170124","2018","FIRE DEPARTMENT","FIRE PREVENTION-OTPS","1,583,770"
"20170124","2018","QUEENS COMMUNITY BOARD #3","OTHER THAN PERSONAL SERVICES","29,509"
"20170124","2018","DEPARTMENT OF EDUCATION","CONTRACT SCHOOLS/FOSTER/CH 683 PMTS","677,365,819"
"20170124","2018","CITY COUNCIL","COMMITTEE ON EDUCATION","1"
"20170124","2018","BRONX COMMUNITY BOARD #5","OTHER THAN PERSONAL SERVICES","7,833"
"20170124","2018","STATEN ISLAND COMMUNITY BOARD #2","PERSONAL SERVICES","211,289"
"20170124","2018","QUEENS COMMUNITY BOARD #12","PERSONAL SERVICES","215,565"
"20170124","2018","QUEENS COMMUNITY BOARD #2","RENT","85,876"
"20170124","2018","ADMIN FOR CHILDREN'S SERVICES","HEADSTART/DAYCARE-OTPS","1,091,491,409"
"20170124","2018","DEPARTMENT OF TRANSPORTATION","OTPS-HIGHWAY OPERATIONS","108,245,374"
"20170124","2018","MANHATTAN COMMUNITY BOARD #5","OTHER THAN PERSONAL SERVICES","14,256"
"20170124","2018","QUEENS COMMUNITY BOARD #5","PERSONAL SERVICES","215,826"
"20170124","2018","MANHATTAN COMMUNITY BOARD #7","RENT","89,810"
"20170124","2018","MANHATTAN COMMUNITY BOARD #8","PERSONAL SERVICES","210,770"
"20170124","2018","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","EPIDEMIOLOGY - PS","15,496,648"
"20170124","2018","DEPARTMENT OF FINANCE","OPERATIONS-OTPS","34,222,201"
"20170124","2018","LEASE ADJUSTMENT","OTHER THAN PERSONAL SERVICES","0"
"20170124","2018","DISTRICT ATTORNEY QUEENS COUNTY","PERSONAL SERVICES","51,556,101"
"20170124","2018","CAMPAIGN FINANCE BOARD","PERSONAL SERVICES","9,461,761"
"20170124","2018","DEPARTMENT OF EDUCATION","CATEGORICAL PROGRAMS - PS","1,040,699,834"
"20170124","2018","DEPARTMENT OF EDUCATION","SCHOOL SAFETY - OTPS","357,190,809"
"20170124","2018","OFFICE OF THE COMPTROLLER","SECOND DEPUTY COMPT-OTPS","3,807,492"
"20170124","2018","BRONX COMMUNITY BOARD #5","PERSONAL SERVICES","231,078"
"20170124","2018","DEPARTMENT OF CITYWIDE ADMIN SERVICE","HUMAN CAPITAL","24,866,752"
"20170124","2018","DISTRICT ATTORNEY KINGS COUNTY","PERSONAL SERVICES","78,828,303"
"20170124","2018","CITY CLERK","PERSONAL SERVICES","4,570,384"
"20170124","2018","DEPARTMENT OF CONSUMER AFFAIRS","LICENSING/ENFORCEMENT","15,994,001"
"20170124","2018","POLICE DEPARTMENT","OPERATIONS-OTPS","65,584,245"
"20170124","2018","DEPARTMENT OF EDUCATION","SCHOOL FOOD SERVICES - OTPS","295,107,727"
"20170124","2018","BROOKLYN COMMUNITY BOARD #15","OTHER THAN PERSONAL SERVICES","46,186"
"20170124","2018","DEPARTMENT OF INFO TECH & TELECOMM","OTHER THAN PERSONAL SERVICES","485,942,876"
"20170124","2018","CITY COUNCIL","COMMITTEE ON THE AGING","1"
"20170124","2018","CITY COUNCIL","COMMITTEE ON SMALL BUSINESS","1"
"20170124","2018","MAYORALTY","OFF OF LABOR RELATIONS-PS","10,432,925"
"20170124","2018","CITY COUNCIL","COMMITTEE ON WATERFRONTS","1"
"20170124","2018","BROOKLYN COMMUNITY BOARD #11","OTHER THAN PERSONAL SERVICES","53,611"
"20170124","2018","MANHATTAN COMMUNITY BOARD #7","PERSONAL SERVICES","222,993"
"20170124","2018","BROOKLYN COMMUNITY BOARD #9","OTHER THAN PERSONAL SERVICES","34,226"
"20170124","2018","CITY COUNCIL","COMMITTEE ON SANITATION & SOLIDWASTE MGT","1"
"20170124","2018","DEPARTMENT OF TRANSPORTATION","BUREAU OF BRIDGES","79,596,494"
"20170124","2018","DEPARTMENT OF EDUCATION","NPS & FIT PMTS - OTPS","65,036,284"
"20170124","2018","CITY COUNCIL","COMMITTEE ON EDUCATION","1"
"20170124","2018","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","DISEASE CONTROL - OTPS","204,830,022"
"20170124","2018","FIRE DEPARTMENT","FIRE EXTING & RESP-OTPS","26,570,399"
"20170124","2018","CITY COUNCIL","CMTEE ON GOV'T OPERATIONS","1"
"20170124","2018","BOROUGH PRESIDENT - BROOKLYN","OTHER THAN PERSONAL SERVICES","1,132,259"
"20170124","2018","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","PREVENTION & PRIMARY CARE - OTPS","54,435,068"
"20170124","2018","OFFICE OF THE ACTUARY","PERSONAL SERVICE","4,274,332"
"20170124","2018","BROOKLYN COMMUNITY BOARD #17","PERSONAL SERVICES","220,124"
"20170124","2018","CITY COUNCIL","COMMITTEE ON FINANCE","1"
"20170124","2018","MANHATTAN COMMUNITY BOARD #2","OTHER THAN PERSONAL SERVICES","14,607"
"20170124","2018","BROOKLYN COMMUNITY BOARD #2","OTHER THAN PERSONAL SERVICES","7,856"
"20170124","2018","ADMIN FOR CHILDREN'S SERVICES","ADMINISTRATIVE-PS","72,883,679"
"20170124","2018","DEPARTMENT OF EDUCATION","SCHOOL FOOD SERVICES - PS","222,814,288"
"20170124","2018","BROOKLYN COMMUNITY BOARD #10","OTHER THAN PERSONAL SERVICES","25,541"
"20170124","2018","CITY COUNCIL","COMMITTEE ON THE AGING","1"
"20170124","2018","DEPARTMENT OF SANITATION","EXECUTIVE ADMINISTRATIVE","81,407,514"
"20170124","2018","DEPARTMENT OF CITYWIDE ADMIN SERVICE","OFFICE OF CITYWIDE PURCHASING - OTPS","28,024,296"
"20170124","2018","CITY COUNCIL","COMMITTEE ON LAND USE","1"
"20170124","2018","ADMIN FOR CHILDREN'S SERVICES","HEADSTART and DAYCARE-PS","24,161,135"
"20170124","2018","LANDMARKS PRESERVATION COMM.","PERSONAL SERVICES","5,574,373"
"20170124","2018","DEPARTMENT FOR THE AGING","EXECUTIVE & ADMIN MGMT-OTPS","1,878,951"
"20170124","2018","BRONX COMMUNITY BOARD #12","OTHER THAN PERSONAL SERVICES","20,007"
"20170124","2018","QUEENS COMMUNITY BOARD #2","PERSONAL SERVICES","213,501"
"20170124","2018","MANHATTAN COMMUNITY BOARD #8","RENT AND ENERGY","170,501"
"20170124","2018","DEPARTMENT OF CULTURAL AFFAIRS","BROOKLYN ACADEMY OF MUSIC","2,793,296"
"20170124","2018","BROOKLYN COMMUNITY BOARD #18","OTHER THAN PERSONAL SERVICES","20,611"
"20170124","2018","NEW YORK PUBLIC LIBRARY","LUMP SUM-BORO OF MANHATTAN","25,984,588"
"20170124","2018","CITY COUNCIL","COMMITTEE ON VETERANS","1"
"20170124","2018","DEPARTMENT OF BUILDINGS","OTHER THAN PERSONAL SERVICES","45,235,471"
"20170124","2018","DEPARTMENT OF TRANSPORTATION","HIGHWAY OPERATIONS","169,645,902"
"20170124","2018","DEPARTMENT OF ENVIRONMENTAL PROTECT.","ENVIRONMENTAL MANAGEMENT -OTPS","194,713,776"
"20170124","2018","DEPARTMENT OF CULTURAL AFFAIRS","OTHER CULTURAL INSTITUTIONS","19,550,220"
"20170124","2018","MANHATTAN COMMUNITY BOARD #10","OTHER THAN PERSONAL SERVICES","28,585"
"20170124","2018","DEPARTMENT OF EDUCATION","PUPIL TRANSPORTATION - OTPS","1,131,169,903"
"20170124","2018","CITY COUNCIL","CMTEE ON ECONOMIC DEVELOPMENT","1"
"20170124","2018","CITY COUNCIL","CMTEE ON RULES PRIV & ELECT","1"
"20170124","2018","LAW DEPARTMENT","OTHER THAN PERSONAL SERVICES","65,484,503"
"20170124","2018","DEPARTMENT FOR THE AGING","COMMUNITY PROGRAMS - PS","15,417,124"
"20170124","2018","CITY COUNCIL","CMTEE ON ENVIRON PROTECTION","1"
"20170124","2018","DEPARTMENT OF CULTURAL AFFAIRS","S.I. ZOOLOGICAL SOCIETY","1,526,608"
"20170124","2018","CITY COUNCIL","COMMITTEE ON SANITATION & SOLIDWASTE MGT","1"
"20170124","2018","CITY COUNCIL","COMMITTEE ON IMMIGRATION","1"
"20170124","2018","MAYORALTY","CRIMINAL JUSTICE PROGRAMS OTPS","3,326,015"
"20170124","2018","QUEENS COMMUNITY BOARD #6","OTHER THAN PERSONAL SERVICES","18,246"
"20170124","2018","MAYORALTY","SPECIAL ENFORCEMENT-OTPS","18,002"
"20170124","2018","BROOKLYN COMMUNITY BOARD #6","RENT","8,411"
"20170124","2018","MANHATTAN COMMUNITY BOARD #3","RENT AND ENERGY","166,227"
"20170124","2018","DEPARTMENT OF ENVIRONMENTAL PROTECT.","UTILITY - OTPS","671,802,143"
"20170124","2018","DEPARTMENT OF TRANSPORTATION","OTPS-TRAFFIC OPERATIONS","255,173,285"
"20170124","2018","MANHATTAN COMMUNITY BOARD #4","RENT","88,684"
"20170124","2018","DEPARTMENT OF CULTURAL AFFAIRS","BROOKLYN BOTANIC GARDEN","3,808,780"
"20170124","2018","DEPARTMENT OF CORRECTION","OPERATIONS - OTPS","172,525,474"
"20170124","2018","DEPARTMENT OF PROBATION","PROBATION SERVICES-OTPS","29,363,649"
"20170124","2018","DEPARTMENT OF CULTURAL AFFAIRS","NY BOTANICAL GARDEN","6,791,924"
"20170124","2018","DEPARTMENT OF CITYWIDE ADMIN SERVICE","BD. OF STANDARD & APPEAL  OTPS","766,506"
"20170124","2018","NEW YORK PUBLIC LIBRARY","CONSULTANT & ADVISORY SVCS","1,362,128"
"20170124","2018","PUBLIC ADMINISTRATOR- QUEENS COUNTY","OTHER THAN PERSONAL SERVICES","15,713"
"20170124","2018","CITY COUNCIL","COMMITTEE STAFFING","12,155,392"
"20170124","2018","DEPARTMENT OF HEALTH AND MENTAL HYGIENE","HEALTH ADMINISTRATION - OTPS","102,947,847"
"20170124","2018","QUEENS COMMUNITY BOARD #11","RENT","68,071"
"20170124","2018","CITY COUNCIL","COMMITTEE ON LAND USE","1"
"20170124","2018","DEPARTMENT OF PARKS AND RECREATION","MAINT & OPERATIONS - OTPS","97,653,405"
"20170124","2018","FINANCIAL INFORMATION SERVICE AGENCY","OTHER THAN PERSONAL SERVICES","56,714,638"
"20170124","2018","DEPARTMENT OF FINANCE","OPERATIONS","24,483,959"
"20170124","2018","DEPARTMENT OF CITYWIDE ADMIN SERVICE","HUMAN CAPITAL","6,833,920"
"20170124","2018","CITY COUNCIL","COMMITTEE ON GOV'T OPERATIONS","1"
"20170124","2018","STATEN ISLAND COMMUNITY BOARD #1","RENT","59,968"
"20170426","2018","DEPARTMENT OF CULTURAL AFFAIRS","S.I. ZOOLOGICAL SOCIETY","1,526,608"
"20170426","2018","CITY COUNCIL","CULT. AFFAIRS, LIB. & INT'L INTGRP. REL","1"
"20170426","2018","DEPARTMENT FOR THE AGING","COMMUNITY PROGRAMS - PS","15,417,124"
"20170426","2018","CITY COUNCIL","COMMITTEE ON FINANCE","1"
"20170426","2018","CITY COUNCIL","COMMITTEE ON YOUTH SERVICES","1"
"20170426","2018","MAYORALTY","SPECIAL ENFORCEMENT-PS","690,491"
"20170426","2018","CITY COUNCIL","CMTEE ON ENVIRON PROTECTION","1"
"20170426","2018","MANHATTAN COMMUNITY BOARD #12","OTHER THAN PERSONAL SERVICES","28,337"
"20170426","2018","MAYORALTY","OFFICE OF OPERATIONS-PS","8,105,644"
"20170426","2018","CITY COUNCIL","COMMITTEE ON PUBLIC HOUSING","1"
"20170426","2018","ADMIN FOR CHILDREN'S SERVICES","JUVENILE JUSTICE - PS","40,339,017"
"20160615","2017","DEPARTMENT OF SANITATION","EXEC & ADMINISTRATIVE-OTPS","91,961,227"
"20160615","2017","DEPARTMENT OF SANITATION","SNOW BUDGET-PS","47,499,953"
"20160615","2017","DEPARTMENT OF SANITATION","CLEANING & COLLECTION-OTPS","22,092,056"
"20160615","2017","DEPARTMENT OF SANITATION","WASTE DISPOSAL-OTPS","484,364,113"
"20160615","2017","DEPARTMENT OF SANITATION","BUILDING MANAGEMENT-OTPS","4,197,942"
"20160615","2017","DEPARTMENT OF SANITATION","MOTOR EQUIPMENT-OTPS","24,396,517"
"20160615","2017","DEPARTMENT OF SANITATION","SNOW-OTPS","29,963,997"
"20160615","2017","BUSINESS INTEGRITY COMMISSION","PERSONAL SERVICES","5,377,211"
"20160615","2017","BUSINESS INTEGRITY COMMISSION","OTHER THAN PERSONAL SERVICES","2,068,623"
"20160615","2017","DEPARTMENT OF FINANCE","ADMINISTRATION & PLANNING","44,129,718"
"20160615","2017","DEPARTMENT OF FINANCE","OPERATIONS","30,134,528"
"20160615","2017","DEPARTMENT OF FINANCE","PROPERTY","21,956,148"
"20160615","2017","DEPARTMENT OF FINANCE","AUDIT","27,519,268"
"20160615","2017","DEPARTMENT OF FINANCE","LEGAL","5,740,407"
"20160615","2017","DEPARTMENT OF FINANCE","PARKING VIOLATIONS BUREAU","9,299,827"
"20160615","2017","DEPARTMENT OF FINANCE","CITY SHERIFF","19,658,736"
"20160615","2017","DEPARTMENT OF FINANCE","ADMINISTRATION-OTPS","54,284,010"
"20160615","2017","DEPARTMENT OF FINANCE","OPERATIONS-OTPS","32,023,701"
"20160615","2017","DEPARTMENT OF FINANCE","PROPERTY-OTPS","1,942,970"
"20160615","2017","DEPARTMENT OF FINANCE","AUDIT-OTPS","612,080"
"20160615","2017","DEPARTMENT OF FINANCE","LEGAL-OTPS","82,790"
"20160615","2017","DEPARTMENT OF FINANCE","PARKING VIOLATIONS BUREAU OTPS","1,453,198"
"20160615","2017","DEPARTMENT OF FINANCE","CITY SHERIFF-OTPS","17,173,283"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","EXEC ADM & PLANN MGT.","45,152,250"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","HIGHWAY OPERATIONS","141,165,540"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","TRANSIT OPERATIONS","60,209,774"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","TRAFFIC OPERATIONS","91,997,548"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","BUREAU OF BRIDGES","76,287,763"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","BUREAU OF BRIDGES - OTPS","26,834,497"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","OTPS-EXEC AND ADMINISTRATION","53,799,620"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","OTPS-HIGHWAY OPERATIONS","100,101,972"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","OTPS-TRANSIT OPERATIONS","35,745,820"
"20160615","2017","DEPARTMENT OF TRANSPORTATION","OTPS-TRAFFIC OPERATIONS","248,717,059"
"20160615","2017","DEPARTMENT OF PARKS AND RECREATION","EXEC MGMT & ADMIN","8,141,676"
"20160615","2017","DEPARTMENT OF PARKS AND RECREATION","MAINTENANCE & OPERATIONS","270,690,284"
"20160615","2017","DEPARTMENT OF PARKS AND RECREATION","DESIGN & ENGINEERING","41,581,827"
"20160615","2017","DEPARTMENT OF PARKS AND RECREATION","RECREATION SERVICES","24,743,430"
"20160615","2017","DEPARTMENT OF PARKS AND RECREATION","MAINT & OPERATIONS - OTPS","79,718,900"
"20160615","2017","DEPARTMENT OF PARKS AND RECREATION","EXEC MGT/ADMIN SVCS-OTPS","24,017,034"
"20160615","2017","DEPARTMENT OF PARKS AND RECREATION","RECREATION SERVICES-OTPS","1,585,906"
"20160615","2017","DEPARTMENT OF PARKS AND RECREATION","DESIGN & ENGINEERING-OTPS","4,201,478"
"20160615","2017","DEPARTMENT OF DESIGN & CONSTRUCTION","PERSONAL SERVICES","111,318,362"
"20160615","2017","DEPARTMENT OF DESIGN & CONSTRUCTION","OTHER THAN PERSONAL SERVICES","452,855,794"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","HUMAN CAPITAL","22,344,116"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","HUMAN CAPITAL","7,648,754"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","BD OF STANDARD & APPEALS PS","1,908,159"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","BD. OF STANDARD & APPEAL  OTPS","733,543"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","EXECUTIVE AND OPERATIONS SUPPORT","20,264,187"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","EXECUTIVE AND OPERATIONS SUPPORT - OTPS","9,484,596"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","DIV OF ADMINISTRATION AND SECURITY - PS","9,127,697"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","DIV OF ADMINISTRATION AND SECURITY- OTPS","15,487,273"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","ASSET MANAGEMENT-PUBLIC FACILITIES","87,953,367"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","ASSET MANAGEMENT-PUBLIC FACILITIES-OTPS","900,181,839"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","OFFICE OF CITYWIDE PURCHASING","10,842,427"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","OFFICE OF CITYWIDE PURCHASING - OTPS","27,604,023"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","DIV OF REAL ESTATE SERVICES","8,105"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","EXTERNAL PUBLICATIONS AND RETAIL","1,590,505"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","EXTERNAL PUBLICATIONS AND RETAIL - OTPS","1,195,257"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","ENERGY MANAGEMENT","4,530,631"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","ENERGY MANAGEMENT - OTPS","51,067,021"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","CITYWIDE FLEET SERVICES","2,494,671"
"20160615","2017","DEPARTMENT OF CITYWIDE ADMIN SERVICE","CITYWIDE FLEET SERVICES - OTPS","8,756,814"
"20160615","2017","DEPARTMENT OF INFO TECH & TELECOMM","PERSONAL SERVICES","136,728,805"
"20160615","2017","DEPARTMENT OF SANITATION","BUREAU OF MOTOR EQUIP","62,954,486"
"20160615","2017","DEPARTMENT OF INFO TECH & TELECOMM","OTHER THAN PERSONAL SERVICES","416,341,089"
"20160615","2017","DEPARTMENT OF RECORDS & INFORMATION SVS","PERSONAL SERVICES","2,785,186"
"20160615","2017","DEPARTMENT OF RECORDS & INFORMATION SVS","OTHER THAN PERSONAL SERVICES","3,683,669"
"20160615","2017","DEPARTMENT OF CONSUMER AFFAIRS","ADMINISTRATION","6,832,854"
"20160615","2017","DEPARTMENT OF CONSUMER AFFAIRS","LICENSING/ENFORCEMENT","16,143,660"
"20160615","2017","DEPARTMENT OF CONSUMER AFFAIRS","OTHER THAN PERSONAL SERVICE","14,974,494"
"20160615","2017","DEPARTMENT OF CONSUMER AFFAIRS","ADJUDICATION","3,349,985"
"20160615","2017","DISTRICT ATTORNEY NEW YORK COUNTY","PERSONAL SERVICES","91,072,965"
"20160615","2017","DISTRICT ATTORNEY NEW YORK COUNTY","OTHER THAN PERSONAL SERVICES","7,502,116"
"20160615","2017","DISTRICT ATTORNEY BRONX COUNTY","PERSONAL SERVICES","55,333,096"
"20160615","2017","DISTRICT ATTORNEY BRONX COUNTY","OTHER THAN PERSONAL SERVICES","2,689,114"
"20160615","2017","DISTRICT ATTORNEY KINGS COUNTY","PERSONAL SERVICES","76,370,013"
"20160615","2017","DISTRICT ATTORNEY KINGS COUNTY","OTHER THAN PERSONAL SERVICES","17,105,410"
"20160615","2017","DISTRICT ATTORNEY QUEENS COUNTY","PERSONAL SERVICES","47,557,618"
"20160615","2017","DISTRICT ATTORNEY QUEENS COUNTY","OTHER THAN PERSONAL SERVICES","8,425,264"
"20160615","2017","DISTRICT ATTORNEY RICHMOND COUNTY","PERSONAL SERVICES","8,177,813"
"20160615","2017","DISTRICT ATTORNEY RICHMOND COUNTY","OTHER THAN PERSONAL SERVICES","1,791,559"
"20160615","2017","OFFICE OF PROSECUTION SPEC NARCO","PERSONAL SERVICES","20,381,900"
"20160615","2017","OFFICE OF PROSECUTION SPEC NARCO","OTHER THAN PERSONAL SERVICES","1,058,669"
"20160615","2017","PUBLIC ADMINISTRATOR-NEW YORK COUNTY","PERSONAL SERVICES","711,346"
"20160615","2017","PUBLIC ADMINISTRATOR-NEW YORK COUNTY","OTHER THAN PERSONAL SERVICES","1,050,551"
"20160615","2017","PUBLIC ADMINISTRATOR-BRONX COUNTY","PERSONAL SERVICES","582,790"
"20160615","2017","PUBLIC ADMINISTRATOR-BRONX COUNTY","OTHER THAN PERSONAL SERVICES","84,616"
"20160615","2017","PUBLIC ADMINISTRATOR-KINGS COUNTY","PERSONAL SERVICES","645,452"
